"mean","median","max","min","date","month","year"
0.972646108913151,1,2.09999990463257,0.100000001490116,2003-03-30,3,2003
0.618846158138834,0.5,3.09999990463257,0.100000001490116,2003-04-03,4,2003
0.958692813435801,0.899999976158142,2.5,0.200000002980232,2003-04-07,4,2003
0.693984967500046,0.600000023841858,3.20000004768372,0.200000002980232,2003-04-11,4,2003
0.938023955053733,0.800000011920929,2.79999995231628,0.200000002980232,2003-04-15,4,2003
0.663103452504709,0.699999988079071,1.29999995231628,0.200000002980232,2003-04-19,4,2003
0.838495577528941,0.800000011920929,2.29999995231628,0.200000002980232,2003-04-23,4,2003
0.859897175186091,0.800000011920929,2.70000004768372,0.200000002980232,2003-04-27,4,2003
0.865799265834035,1,1.39999997615814,0.200000002980232,2003-05-01,5,2003
1.20771276825339,1.10000002384186,3,0.100000001490116,2003-05-05,5,2003
0.989411769193762,1,1.70000004768372,0.400000005960464,2003-05-09,5,2003
1.06202964438816,1.10000002384186,1.70000004768372,0.200000002980232,2003-05-13,5,2003
1.08680257681645,0.899999976158142,3.29999995231628,0.100000001490116,2003-05-17,5,2003
1.14567901666272,1.10000002384186,1.79999995231628,0.600000023841858,2003-05-21,5,2003
1.42304239310231,1.39999997615814,2.70000004768372,0.200000002980232,2003-05-25,5,2003
1.68585666410155,1.70000004768372,4,0.300000011920929,2003-05-29,5,2003
1.92027910493032,2,3.29999995231628,0.200000002980232,2003-06-02,6,2003
1.95175400043319,2,3.5,0.300000011920929,2003-06-06,6,2003
1.57805656947631,1.60000002384186,3,0.200000002980232,2003-06-10,6,2003
1.96957256808606,2,3.09999990463257,0.300000011920929,2003-06-14,6,2003
0.956150238278886,0.800000011920929,3.09999990463257,0.5,2003-06-18,6,2003
2.0155660333064,2.09999990463257,3.59999990463257,0.300000011920929,2003-06-22,6,2003
2.27423363030204,2.29999995231628,3.79999995231628,0.400000005960464,2003-06-26,6,2003
2.35286544048014,2.40000009536743,3.70000004768372,0.300000011920929,2003-06-30,6,2003
2.23689036230934,2.29999995231628,3.79999995231628,0.300000011920929,2003-07-04,7,2003
2.22692148936809,2.29999995231628,3.79999995231628,0.600000023841858,2003-07-08,7,2003
2.30166043093116,2.29999995231628,4.19999980926514,0.800000011920929,2003-07-12,7,2003
2.43812063149267,2.5,4.19999980926514,1,2003-07-16,7,2003
2.37963113970444,2.40000009536743,4.30000019073486,1,2003-07-20,7,2003
2.28633181780834,2.29999995231628,4,0.899999976158142,2003-07-24,7,2003
2.30646621385555,2.29999995231628,4.09999990463257,1.20000004768372,2003-07-28,7,2003
2.15577950930213,2.20000004768372,4,0.699999988079071,2003-08-01,8,2003
1.70147601537049,1.60000002384186,4,0.100000001490116,2003-08-05,8,2003
1.9955977681641,2.09999990463257,3.90000009536743,0.300000011920929,2003-08-09,8,2003
2.20020575309977,2.20000004768372,4,0.699999988079071,2003-08-13,8,2003
2.0479917993311,2.09999990463257,3.90000009536743,0.899999976158142,2003-08-17,8,2003
1.63510637968145,1.60000002384186,3.29999995231628,0.899999976158142,2003-08-21,8,2003
1.91981131879886,1.89999997615814,4,1,2003-08-25,8,2003
1.84570024196092,1.79999995231628,3.70000004768372,1.10000002384186,2003-08-29,8,2003
1.92978547592171,1.89999997615814,3.5,0.899999976158142,2003-09-02,9,2003
1.32537067993935,1.39999997615814,3.09999990463257,0.100000001490116,2003-09-06,9,2003
1.6971205276062,1.60000002384186,3.79999995231628,0.600000023841858,2003-09-10,9,2003
1.05957104824184,1,2.29999995231628,0.300000011920929,2003-09-14,9,2003
1.62409788493742,1.60000002384186,3.5,0.699999988079071,2003-09-18,9,2003
1.69778960277153,1.60000002384186,3.79999995231628,0.899999976158142,2003-09-22,9,2003
1.38085280365512,1.29999995231628,3.90000009536743,0.600000023841858,2003-09-26,9,2003
1.11308642294672,1.10000002384186,3.40000009536743,0.600000023841858,2003-09-30,9,2003
0.93392358352287,0.899999976158142,3,0.300000011920929,2003-10-04,10,2003
0.758314609468988,0.699999988079071,2.09999990463257,0.100000001490116,2003-10-08,10,2003
0.71682728406144,0.699999988079071,2.5,0.100000001490116,2003-10-12,10,2003
0.694809691174839,0.699999988079071,2.20000004768372,0.100000001490116,2003-10-16,10,2003
0.862726665863141,0.800000011920929,3,0.100000001490116,2003-10-20,10,2003
1.00519256121936,1,3,0.100000001490116,2003-10-24,10,2003
0.373361152384754,0.300000011920929,0.899999976158142,0.100000001490116,2003-10-28,10,2003
0.571784782734286,0.5,1.89999997615814,0.100000001490116,2003-11-01,11,2003
0.659865010108099,0.600000023841858,1.89999997615814,0.100000001490116,2003-11-05,11,2003
0.634191360565254,0.600000023841858,1.89999997615814,0.100000001490116,2003-11-09,11,2003
0.73494623964174,0.699999988079071,3,0.100000001490116,2003-11-13,11,2003
0.208695655931597,0.200000002980232,0.300000011920929,0.200000002980232,2003-11-17,11,2003
0.178947371708458,0.200000002980232,0.5,0.100000001490116,2003-11-21,11,2003
0.224649302900315,0.200000002980232,2,0.100000001490116,2003-11-25,11,2003
0.543447467528169,0.5,2.79999995231628,0.100000001490116,2003-11-29,11,2003
0.235670361736604,0.200000002980232,0.699999988079071,0.100000001490116,2003-12-03,12,2003
0.219462030708696,0.200000002980232,0.600000023841858,0.100000001490116,2003-12-07,12,2003
NA,NA,-Inf,Inf,2003-12-11,12,2003
NA,NA,-Inf,Inf,2003-12-15,12,2003
NA,NA,-Inf,Inf,2003-12-23,12,2003
NA,NA,-Inf,Inf,2003-12-27,12,2003
0.144230771379975,0.100000001490116,0.200000002980232,0.100000001490116,2003-12-31,12,2003
0.144230771379975,0.100000001490116,0.200000002980232,0.100000001490116,2004-01-01,1,2004
NA,NA,-Inf,Inf,2004-01-05,1,2004
0.257627124440367,0.200000002980232,0.5,0.100000001490116,2004-01-09,1,2004
0.270270274498978,0.200000002980232,0.800000011920929,0.100000001490116,2004-01-13,1,2004
0.374009331128189,0.300000011920929,3.09999990463257,0.100000001490116,2004-01-17,1,2004
0.289908263251322,0.300000011920929,0.699999988079071,0.100000001490116,2004-01-21,1,2004
0.406250005718647,0.400000005960464,2.09999990463257,0.100000001490116,2004-01-25,1,2004
0.215270939425295,0.200000002980232,0.800000011920929,0.100000001490116,2004-01-29,1,2004
0.201628668567451,0.200000002980232,0.699999988079071,0.100000001490116,2004-02-02,2,2004
0.389692315751543,0.300000011920929,1,0.100000001490116,2004-02-06,2,2004
0.651768493950207,0.600000023841858,3.09999990463257,0.100000001490116,2004-02-10,2,2004
0.269696975747744,0.200000002980232,0.5,0.200000002980232,2004-02-14,2,2004
0.383753508099822,0.300000011920929,0.899999976158142,0.100000001490116,2004-02-18,2,2004
0.382623231637548,0.400000005960464,0.899999976158142,0.100000001490116,2004-02-22,2,2004
0.230281694988969,0.200000002980232,0.5,0.100000001490116,2004-02-26,2,2004
0.378991604790467,0.300000011920929,0.800000011920929,0.100000001490116,2004-03-01,3,2004
0.655555560668699,0.600000023841858,1.5,0.100000001490116,2004-03-05,3,2004
0.707203671463034,0.699999988079071,1.70000004768372,0.200000002980232,2004-03-09,3,2004
0.817539270393823,0.800000011920929,1.79999995231628,0.200000002980232,2004-03-13,3,2004
0.629605267638046,0.600000023841858,2.29999995231628,0.100000001490116,2004-03-17,3,2004
0.604840188524494,0.600000023841858,2.70000004768372,0.100000001490116,2004-03-21,3,2004
0.687638487881891,0.699999988079071,1.79999995231628,0.200000002980232,2004-03-25,3,2004
0.919576984560378,0.899999976158142,2,0.200000002980232,2004-03-29,3,2004
0.977783226642379,1,3.29999995231628,0.100000001490116,2004-04-02,4,2004
1.01940367384856,1,2.20000004768372,0.100000001490116,2004-04-06,4,2004
0.992720121615811,1,2.40000009536743,0.200000002980232,2004-04-10,4,2004
1.00326877114415,0.899999976158142,3.09999990463257,0.200000002980232,2004-04-14,4,2004
0.814402620404129,0.800000011920929,2.09999990463257,0.100000001490116,2004-04-18,4,2004
1.2604748579696,1.29999995231628,3.70000004768372,0.200000002980232,2004-04-22,4,2004
1.15919540635528,1.20000004768372,2.59999990463257,0.300000011920929,2004-04-26,4,2004
1.44736587550399,1.39999997615814,3.29999995231628,0.200000002980232,2004-04-30,4,2004
0.958040203094183,0.899999976158142,2.70000004768372,0.200000002980232,2004-05-04,5,2004
1.34663166940108,1.29999995231628,3.5,0.100000001490116,2004-05-08,5,2004
1.00288210090201,0.899999976158142,2.5,0.100000001490116,2004-05-12,5,2004
1.4806005700613,1.5,3.20000004768372,0.200000002980232,2004-05-16,5,2004
0.695224722543878,0.600000023841858,2.79999995231628,0.100000001490116,2004-05-20,5,2004
0.837795275285488,0.699999988079071,2.09999990463257,0.200000002980232,2004-05-24,5,2004
1.18240574810192,1.10000002384186,3.29999995231628,0.300000011920929,2004-05-28,5,2004
1.66679704056544,1.60000002384186,3,0.200000002980232,2004-06-01,6,2004
1.30532859713104,1.20000004768372,4,0.200000002980232,2004-06-05,6,2004
0.855420058456863,0.699999988079071,4,0.200000002980232,2004-06-09,6,2004
1.70291719725336,1.70000004768372,3.29999995231628,0.300000011920929,2004-06-13,6,2004
1.97854405538789,2,3,0.200000002980232,2004-06-17,6,2004
1.75773808984783,1.70000004768372,3.40000009536743,0.100000001490116,2004-06-21,6,2004
2.08877804840691,2.09999990463257,3.70000004768372,0.400000005960464,2004-06-25,6,2004
1.84255851291893,1.79999995231628,3.09999990463257,0.300000011920929,2004-06-29,6,2004
2.26004920869308,2.29999995231628,4,0.600000023841858,2004-07-03,7,2004
1.74733881195197,1.70000004768372,3.70000004768372,0.400000005960464,2004-07-07,7,2004
2.057798917697,2.09999990463257,3.5,0.899999976158142,2004-07-11,7,2004
2.08063583256881,2.04999995231628,3.90000009536743,1,2004-07-15,7,2004
2.31919568277908,2.29999995231628,4.09999990463257,0.5,2004-07-19,7,2004
2.28624229362613,2.29999995231628,3.90000009536743,1.10000002384186,2004-07-23,7,2004
2.16598443993769,2.20000004768372,4.09999990463257,0.899999976158142,2004-07-27,7,2004
2.07875411748493,2.09999990463257,4,1.10000002384186,2004-07-31,7,2004
1.45079977477511,1.29999995231628,3.90000009536743,0.300000011920929,2004-08-04,8,2004
2.14660911563978,2.09999990463257,4,1,2004-08-08,8,2004
1.74009177736506,1.60000002384186,3.90000009536743,0.899999976158142,2004-08-12,8,2004
1.72257001592457,1.60000002384186,3.90000009536743,0.899999976158142,2004-08-16,8,2004
1.42239234356219,1.39999997615814,3.20000004768372,0.300000011920929,2004-08-20,8,2004
1.35653436822242,1.29999995231628,3.40000009536743,0.100000001490116,2004-08-24,8,2004
1.83457751786054,1.79999995231628,3.90000009536743,0.600000023841858,2004-08-28,8,2004
0.941137123780705,0.899999976158142,3.09999990463257,0.100000001490116,2004-09-01,9,2004
1.80310532609505,1.70000004768372,3.70000004768372,0.899999976158142,2004-09-05,9,2004
1.18327067807354,1.20000004768372,2.59999990463257,0.300000011920929,2004-09-09,9,2004
0.621554256315805,0.600000023841858,2,0.100000001490116,2004-09-13,9,2004
0.770798323049891,0.699999988079071,3.59999990463257,0.100000001490116,2004-09-17,9,2004
1.67755016756795,1.60000002384186,3.79999995231628,0.800000011920929,2004-09-21,9,2004
1.36160938882668,1.29999995231628,3.90000009536743,0.5,2004-09-25,9,2004
1.15242998769639,1.10000002384186,3.90000009536743,0.300000011920929,2004-09-29,9,2004
0.976777452553928,0.899999976158142,4,0.5,2004-10-03,10,2004
1.01241135154874,1,2.09999990463257,0.300000011920929,2004-10-07,10,2004
1.19140950694146,1.20000004768372,2.90000009536743,0.400000005960464,2004-10-11,10,2004
0.530000001192093,0.5,0.699999988079071,0.5,2004-10-15,10,2004
0.493866465656052,0.5,1.39999997615814,0.100000001490116,2004-10-19,10,2004
0.704687506082701,0.699999988079071,3,0.100000001490116,2004-10-23,10,2004
0.845425726029266,0.800000011920929,3.70000004768372,0.100000001490116,2004-10-27,10,2004
0.764162118209082,0.699999988079071,2.20000004768372,0.100000001490116,2004-10-31,10,2004
0.686980233454712,0.699999988079071,1.79999995231628,0.100000001490116,2004-11-04,11,2004
0.840573016877756,0.800000011920929,3,0.100000001490116,2004-11-08,11,2004
0.445885515983395,0.300000011920929,1.20000004768372,0.100000001490116,2004-11-12,11,2004
0.701875003901395,0.699999988079071,2.09999990463257,0.100000001490116,2004-11-16,11,2004
0.633620695069689,0.600000023841858,1.70000004768372,0.100000001490116,2004-11-20,11,2004
0.600400539674611,0.600000023841858,2.20000004768372,0.100000001490116,2004-11-24,11,2004
0.508540931934422,0.5,1.79999995231628,0.100000001490116,2004-11-28,11,2004
0.273160180004386,0.300000011920929,0.699999988079071,0.100000001490116,2004-12-02,12,2004
0.173529415665304,0.200000002980232,0.300000011920929,0.100000001490116,2004-12-06,12,2004
NA,NA,-Inf,Inf,2004-12-10,12,2004
NA,NA,-Inf,Inf,2004-12-14,12,2004
NA,NA,-Inf,Inf,2004-12-18,12,2004
NA,NA,-Inf,Inf,2004-12-22,12,2004
NA,NA,-Inf,Inf,2004-12-26,12,2004
NA,NA,-Inf,Inf,2004-12-30,12,2004
0.2310763938844,0.200000002980232,0.600000023841858,0.100000001490116,2005-01-01,1,2005
0.336541056582857,0.300000011920929,1.29999995231628,0.100000001490116,2005-01-05,1,2005
0.254803247180664,0.300000011920929,0.699999988079071,0.100000001490116,2005-01-09,1,2005
0.400884962055535,0.400000005960464,0.899999976158142,0.100000001490116,2005-01-13,1,2005
0.455263163502279,0.450000002980232,0.800000011920929,0.200000002980232,2005-01-17,1,2005
0.704020985395654,0.699999988079071,2.29999995231628,0.100000001490116,2005-01-21,1,2005
0.256302528208544,0.300000011920929,0.5,0.100000001490116,2005-01-25,1,2005
0.76068884038727,0.699999988079071,3.90000009536743,0.100000001490116,2005-01-29,1,2005
0.79117175338739,0.800000011920929,3.40000009536743,0.200000002980232,2005-02-02,2,2005
0.628076014750927,0.600000023841858,3.29999995231628,0.100000001490116,2005-02-06,2,2005
0.668571433890301,0.600000023841858,2.09999990463257,0.100000001490116,2005-02-10,2,2005
0.816627195421721,0.800000011920929,1.89999997615814,0.100000001490116,2005-02-14,2,2005
0.843309354975069,0.800000011920929,3.29999995231628,0.200000002980232,2005-02-18,2,2005
0.861311622154177,0.800000011920929,3.20000004768372,0.200000002980232,2005-02-22,2,2005
0.859443914856001,0.800000011920929,2.20000004768372,0.200000002980232,2005-02-26,2,2005
0.848309708720595,0.899999976158142,2.29999995231628,0.200000002980232,2005-03-02,3,2005
0.76276054040405,0.699999988079071,2.70000004768372,0.200000002980232,2005-03-06,3,2005
0.950021178073067,0.899999976158142,3,0.300000011920929,2005-03-10,3,2005
0.934400731750508,0.899999976158142,2.70000004768372,0.300000011920929,2005-03-14,3,2005
0.876923079241516,0.899999976158142,1.79999995231628,0.100000001490116,2005-03-18,3,2005
0.685117499421377,0.600000023841858,2,0.100000001490116,2005-03-22,3,2005
0.438405806603639,0.400000005960464,0.899999976158142,0.100000001490116,2005-03-26,3,2005
0.535955061570982,0.400000005960464,1.20000004768372,0.200000002980232,2005-03-30,3,2005
0.419900089843535,0.400000005960464,1,0.100000001490116,2005-04-03,4,2005
0.755408973150486,0.699999988079071,1.79999995231628,0.100000001490116,2005-04-07,4,2005
0.891000003044804,0.899999976158142,2.20000004768372,0.100000001490116,2005-04-11,4,2005
0.83358209413379,0.699999988079071,3.5,0.100000001490116,2005-04-15,4,2005
0.983547849692175,0.899999976158142,3.09999990463257,0.200000002980232,2005-04-19,4,2005
1.01282597773725,1,2.70000004768372,0.100000001490116,2005-04-23,4,2005
1.28792029635918,1.29999995231628,2.5,0.200000002980232,2005-04-27,4,2005
1.14904063770182,1.20000004768372,2.90000009536743,0.200000002980232,2005-05-01,5,2005
0.99223659981274,1,2.59999990463257,0.200000002980232,2005-05-05,5,2005
0.993062205915674,0.899999976158142,3.5,0.100000001490116,2005-05-09,5,2005
1.09781931763126,1,2.90000009536743,0.100000001490116,2005-05-13,5,2005
1.19223300863094,1.20000004768372,2.90000009536743,0.200000002980232,2005-05-17,5,2005
1.5768701245392,1.60000002384186,3.09999990463257,0.300000011920929,2005-05-21,5,2005
1.63468959415019,1.60000002384186,2.90000009536743,0.5,2005-05-25,5,2005
1.22332635918578,1.20000004768372,2.70000004768372,0.200000002980232,2005-05-29,5,2005
1.34564797037661,1.29999995231628,3.09999990463257,0.200000002980232,2005-06-02,6,2005
1.26217949199371,1.10000002384186,3.59999990463257,0.200000002980232,2005-06-06,6,2005
1.40047932839844,1.39999997615814,3.40000009536743,0.200000002980232,2005-06-10,6,2005
1.73053545111973,1.70000004768372,3.40000009536743,0.300000011920929,2005-06-14,6,2005
1.61729037864747,1.70000004768372,3.5,0.300000011920929,2005-06-18,6,2005
1.69167802845039,1.70000004768372,3.5,0.5,2005-06-22,6,2005
1.7862844920209,1.79999995231628,3.59999990463257,0.5,2005-06-26,6,2005
2.18116366261965,2.20000004768372,4.19999980926514,0.699999988079071,2005-06-30,6,2005
2.06416563476486,2,3.59999990463257,1.10000002384186,2005-07-04,7,2005
1.58333332543477,1.70000004768372,3.09999990463257,0.200000002980232,2005-07-08,7,2005
2.21223557638163,2.09999990463257,3.90000009536743,1.20000004768372,2005-07-12,7,2005
2.38250728271148,2.40000009536743,4.19999980926514,1,2005-07-16,7,2005
2.41208608660674,2.40000009536743,4.09999990463257,1.20000004768372,2005-07-20,7,2005
2.4257809180411,2.40000009536743,4.09999990463257,1.20000004768372,2005-07-24,7,2005
2.26766666054726,2.20000004768372,4.09999990463257,1.20000004768372,2005-07-28,7,2005
2.31961919821256,2.29999995231628,4.09999990463257,1.10000002384186,2005-08-01,8,2005
2.3807612715746,2.29999995231628,4.30000019073486,1.20000004768372,2005-08-05,8,2005
2.37168723904056,2.29999995231628,4.09999990463257,1,2005-08-09,8,2005
1.75733773717707,1.70000004768372,3.79999995231628,0.800000011920929,2005-08-13,8,2005
2.05627376135764,2,4.09999990463257,0.899999976158142,2005-08-17,8,2005
1.93884093463543,1.89999997615814,3.90000009536743,0.699999988079071,2005-08-21,8,2005
1.9948381782799,1.89999997615814,4.19999980926514,0.899999976158142,2005-08-25,8,2005
1.65373197266164,1.5,3.90000009536743,0.899999976158142,2005-08-29,8,2005
1.407966260052,1.39999997615814,2.90000009536743,0.5,2005-09-02,9,2005
1.62714931281787,1.5,3.59999990463257,0.600000023841858,2005-09-06,9,2005
1.56087360899812,1.5,3.40000009536743,0.100000001490116,2005-09-10,9,2005
1.09667129007909,1,4,0.300000011920929,2005-09-14,9,2005
1.63435812124237,1.5,4,0.699999988079071,2005-09-18,9,2005
1.76020025177503,1.70000004768372,3.40000009536743,0.899999976158142,2005-09-22,9,2005
1.56610028871203,1.5,3.70000004768372,0.600000023841858,2005-09-26,9,2005
0.764071859084739,0.699999988079071,2.09999990463257,0.100000001490116,2005-09-30,9,2005
0.892450937349771,0.899999976158142,2.59999990463257,0.200000002980232,2005-10-04,10,2005
0.912168840288474,0.899999976158142,3.59999990463257,0.200000002980232,2005-10-08,10,2005
0.664425289789322,0.699999988079071,1.89999997615814,0.100000001490116,2005-10-12,10,2005
0.689580322028975,0.699999988079071,2.29999995231628,0.100000001490116,2005-10-16,10,2005
0.959899120997385,0.899999976158142,3.40000009536743,0.100000001490116,2005-10-20,10,2005
0.968845501681236,0.899999976158142,3.20000004768372,0.300000011920929,2005-10-24,10,2005
0.687437903413627,0.699999988079071,1.5,0.100000001490116,2005-10-28,10,2005
NA,NA,-Inf,Inf,2005-11-01,11,2005
0.342590872764254,0.300000011920929,1.20000004768372,0.100000001490116,2005-11-05,11,2005
0.408800007000566,0.400000005960464,1.10000002384186,0.100000001490116,2005-11-09,11,2005
0.434314557159268,0.400000005960464,1.39999997615814,0.100000001490116,2005-11-13,11,2005
0.626498132033713,0.600000023841858,3.79999995231628,0.100000001490116,2005-11-17,11,2005
0.683479792523014,0.699999988079071,3.40000009536743,0.100000001490116,2005-11-21,11,2005
0.294816058639898,0.200000002980232,1.20000004768372,0.100000001490116,2005-11-25,11,2005
NA,NA,-Inf,Inf,2005-11-29,11,2005
0.196491231390259,0.200000002980232,0.600000023841858,0.100000001490116,2005-12-03,12,2005
0.403822159420774,0.400000005960464,1.10000002384186,0.100000001490116,2005-12-07,12,2005
0.366666673414046,0.300000011920929,0.800000011920929,0.100000001490116,2005-12-11,12,2005
NA,NA,-Inf,Inf,2005-12-15,12,2005
NA,NA,-Inf,Inf,2005-12-19,12,2005
NA,NA,-Inf,Inf,2005-12-23,12,2005
NA,NA,-Inf,Inf,2005-12-27,12,2005
NA,NA,-Inf,Inf,2005-12-31,12,2005
NA,NA,-Inf,Inf,2006-01-01,1,2006
NA,NA,-Inf,Inf,2006-01-05,1,2006
0.115957448536411,0.100000001490116,0.200000002980232,0.100000001490116,2006-01-09,1,2006
0.152032522893533,0.100000001490116,0.300000011920929,0.100000001490116,2006-01-13,1,2006
0.161512030282176,0.200000002980232,0.300000011920929,0.100000001490116,2006-01-17,1,2006
0.308327556499212,0.300000011920929,1.10000002384186,0.100000001490116,2006-01-21,1,2006
0.251201016769548,0.200000002980232,1.10000002384186,0.100000001490116,2006-01-25,1,2006
0.166666670391957,0.150000002235174,0.300000011920929,0.100000001490116,2006-01-29,1,2006
0.303246174655969,0.300000011920929,0.699999988079071,0.100000001490116,2006-02-02,2,2006
0.556358774099125,0.5,2.90000009536743,0.100000001490116,2006-02-06,2,2006
0.599492105018373,0.600000023841858,2.29999995231628,0.100000001490116,2006-02-10,2,2006
0.601398605988784,0.600000023841858,1.39999997615814,0.100000001490116,2006-02-14,2,2006
0.652462011634579,0.600000023841858,1.79999995231628,0.100000001490116,2006-02-18,2,2006
0.327582542015849,0.300000011920929,0.600000023841858,0.100000001490116,2006-02-22,2,2006
NA,NA,-Inf,Inf,2006-02-26,2,2006
0.381643364336211,0.300000011920929,1,0.100000001490116,2006-03-02,3,2006
0.424603182664782,0.400000005960464,1.10000002384186,0.100000001490116,2006-03-06,3,2006
0.375623277473648,0.300000011920929,0.800000011920929,0.100000001490116,2006-03-10,3,2006
0.362666672170162,0.300000011920929,0.699999988079071,0.100000001490116,2006-03-14,3,2006
0.553535358878699,0.5,2.59999990463257,0.100000001490116,2006-03-18,3,2006
0.49534884306003,0.400000005960464,1.89999997615814,0.100000001490116,2006-03-22,3,2006
0.491228080109546,0.5,0.699999988079071,0.200000002980232,2006-03-26,3,2006
0.678378386674701,0.600000023841858,2.20000004768372,0.100000001490116,2006-03-30,3,2006
